ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Pérdida de desnivel,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,"<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,"<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: es-ES.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Multimedia
4919160423,9 mar. 2021 15:40:51,Bicicleta por la tarde,Bicicleta,,6790,"46,77",,,false,,,activities/5247175559.fit.gz,,,6790.0,6493.0,46769.6015625,15.899999618530273,7.203080177307129,490.0,474.0,-43.0,186.60000610351562,20.200000762939453,-0.022664295509457588,,,112.0,80.16718292236328,,,,141.6941375732422,1229.0,,8.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
4919178097,6 mar. 2021 9:59:51,Bicicleta por la mañana,Bicicleta,,7103,"35,91",,,false,,,activities/5247194052.fit.gz,,,7103.0,6849.0,35918.19921875,15.600000381469727,5.244298458099365,937.0,817.0,-29.200000762939453,287.0,38.0,0.03173878416419029,,,129.0,73.7064208984375,,,,151.59486389160156,1232.0,,10.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
4952437462,15 mar. 2021 18:15:20,Carrera de noche,Carrera,,2878,"10,00",,,false,,,activities/4952437462.gpx,,,2878.0,2732.0,10006.2001953125,9.100000381469727,3.6625914573669434,109.58441162109375,93.38400268554688,4.699999809265137,38.099998474121094,31.600000381469727,0.1618996262550354,,,,,,,,,934.338623046875,,,,,,,,,,,,,,0.0,,0.0,,1.0,10417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
4963155849,17 mar. 2021 15:47:00,Bicicleta por la tarde,Bicicleta,,6966,"38,07",,,false,,,activities/5293492935.fit.gz,,,6966.0,6344.0,38071.1015625,18.299999237060547,6.001119136810303,764.0,686.0,-34.599998474121094,500.79998779296875,21.600000381469727,0.01628531888127327,,,142.0,76.4120101928711,,,,150.8682098388672,1307.0,,11.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
4978175058,20 mar. 2021 8:30:40,Bicicleta por la mañana,Bicicleta,,16682,"107,26",,,false,,,activities/5309186772.fit.gz,,,16682.0,16094.0,107265.296875,13.399999618530273,6.664924621582031,959.0,940.0,138.8000030517578,568.7999877929688,14.399999618530273,0.02125570923089981,,,115.0,74.938720703125,,,,116.9632568359375,3227.0,,12.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5003104472,24 mar. 2021 16:20:53,Bicicleta por la tarde,Bicicleta,,1819,"14,26",,,false,,,activities/5335284396.fit.gz,,,1819.0,1819.0,14267.7998046875,13.5,7.8437604904174805,104.0,104.0,122.5999984741211,169.1999969482422,26.299999237060547,0.0028035156428813934,,,101.0,74.70890045166016,,,,148.0269317626953,345.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5024419338,28 mar. 2021 8:36:02,Bicicleta por la mañana,Bicicleta,,6994,"50,31",,,false,,,activities/5357699235.fit.gz,,,6994.0,6914.0,50309.69921875,15.100000381469727,7.276496887207031,416.0,390.0,60.400001525878906,240.0,13.899999618530273,0.007950752973556519,,,108.0,77.70694732666016,,,,127.91336059570312,1365.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5032826972,29 mar. 2021 17:46:47,Carrera de noche,Carrera,,1221,"5,00",,,false,,,activities/5032826972.gpx,,,1221.0,1196.0,5008.60009765625,5.800000190734863,4.187792778015137,14.766111373901367,29.666099548339844,188.10000610351562,215.39999389648438,12.5,-0.29748833179473877,,,,,,,,,448.8897705078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,5004.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5045435883,31 mar. 2021 17:31:59,Carrera de noche,Carrera,,1895,"5,75",,,false,,,activities/5045435883.gpx,,,1895.0,1878.0,5753.89990234375,7.5,3.0638444423675537,48.11558151245117,46.215599060058594,198.10000610351562,227.8000030517578,17.100000381469727,0.03302108123898506,,,,,,,,,521.0482788085938,,,,,,,,,,,,,,0.0,,0.0,,1.0,5809.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5050421171,1 abr. 2021 16:08:48,Carrera de noche,Carrera,,910,"3,00",,,false,,,activities/5050421171.gpx,,,910.0,832.0,3005.699951171875,7.199999809265137,3.6126201152801514,22.90724754333496,10.007200241088867,212.10000610351562,228.1999969482422,11.800000190734863,0.42918455600738525,,,,,,,,,274.0050964355469,,,,,,,,,,,,,,0.0,,0.0,,1.0,3054.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5054529590,2 abr. 2021 10:00:59,Bicicleta a la hora del almuerzo,Bicicleta,,4984,"39,00",193.0,84,false,,,activities/5389254235.fit.gz,,,4984.0,4984.0,39008.8984375,15.5,7.8268256187438965,274.0,252.0,201.8000030517578,386.20001220703125,13.899999618530273,0.03435113653540611,,,107.0,81.16751861572266,,149.62741088867188,,143.5756378173828,1048.0,,21.0,84.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5063362231,3 abr. 2021 8:07:20,Bicicleta por la mañana,Bicicleta,,10645,"45,89",,,false,,,activities/5398530599.fit.gz,,,10645.0,9470.0,45894.8984375,15.5,4.846346378326416,1306.0,1238.0,844.5999755859375,1367.0,45.70000076293945,0.02701825276017189,,,129.0,69.17952728271484,,,,139.3423614501953,1736.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5072191836,5 abr. 2021 7:06:32,Bicicleta por la mañana,Bicicleta,,8797,"56,77",,,false,,,activities/5407824352.fit.gz,,,8797.0,8251.0,56771.1015625,13.699999809265137,6.880511283874512,370.0,333.0,93.80000305175781,245.39999389648438,33.29999923706055,0.010216466151177883,,,108.0,74.21018981933594,,,,114.70561218261719,1518.0,,11.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5097681998,9 abr. 2021 17:05:05,Carrera de noche,Carrera,,3233,"6,36",,,false,,,activities/5097681998.gpx,,,3233.0,3228.0,6368.5,11.600000381469727,1.972893476486206,55.79000473022461,58.09000015258789,5.199999809265137,33.70000076293945,30.5,-0.03611525520682335,,,,,,,,,594.1486206054688,,,,,,,,,,,,,,0.0,,0.0,,1.0,6624.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5110244095,11 abr. 2021 16:54:39,Carrera de noche,Carrera,,1587,"5,27",,,false,,,activities/5110244095.gpx,,,1587.0,1506.0,5271.60009765625,6.199999809265137,3.5003983974456787,43.73936462402344,14.539400100708008,5.300000190734863,38.099998474121094,24.0,0.5539115071296692,,,,,,,,,489.072509765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,5452.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5121169134,13 abr. 2021 16:16:23,Bicicleta al anochecer,Bicicleta,,7030,"31,97",,,false,,,activities/5459052258.fit.gz,,,7030.0,6124.0,31975.900390625,14.800000190734863,5.221407413482666,721.0,708.0,-39.400001525878906,467.79998779296875,32.29999923706055,0.03189902380108833,,,105.0,68.87267303466797,,,,140.67408752441406,1034.0,,12.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5121198592,10 abr. 2021 7:51:51,Bicicleta por la mañana,Bicicleta,,16160,"67,71",,,false,,,activities/5459081768.fit.gz,,,16160.0,12422.0,67709.3984375,18.600000381469727,5.4507646560668945,575.0,500.0,3.4000000953674316,151.0,49.599998474121094,0.07030043005943298,,,120.0,64.14799499511719,,,,99.79828643798828,2108.0,,18.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5126741506,14 abr. 2021 16:57:10,Carrera de noche,Carrera,,1706,"4,72",,,false,,,activities/5126741506.gpx,,,1706.0,1655.0,4723.7001953125,14.5,2.8541994094848633,69.52436065673828,46.22439956665039,4.400000095367432,45.099998474121094,33.29999923706055,0.49325740337371826,,,,,,,,,446.47698974609375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4977.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5137460412,16 abr. 2021 15:35:46,Carrera de tarde,Carrera,,3500,"11,28",,,false,,,activities/5137460412.gpx,,,3500.0,3342.0,11287.099609375,8.899999618530273,3.3773488998413086,120.94450378417969,91.54499816894531,3.700000047683716,38.400001525878906,37.20000076293945,0.2604743540287018,,,,,,,,,1053.6671142578125,,,,,,,,,,,,,,0.0,,0.0,,1.0,11747.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5146870229,18 abr. 2021 8:06:03,Bicicleta por la mañana,Bicicleta,,4600,"23,62",187.0,89,false,,,activities/5485824886.fit.gz,,,4600.0,4196.0,23623.400390625,14.699999809265137,5.62998104095459,436.0,483.0,-43.599998474121094,274.3999938964844,44.70000076293945,0.020318835973739624,,,111.0,71.75504302978516,,155.78744506835938,,153.45651245117188,647.0,,9.0,89.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5156030441,19 abr. 2021 17:05:10,Carrera de noche,Carrera,,3480,"11,08",,,false,,,activities/5156030441.gpx,,,3480.0,3448.0,11085.599609375,6.300000190734863,3.215081214904785,126.68578338623047,109.58599853515625,3.299999952316284,33.0,43.400001525878906,0.15425416827201843,,,,,,,,,1041.1009521484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,11607.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5167951588,21 abr. 2021 15:06:10,Carrera de tarde,Carrera,"",3819,"12,28",199.0,135,false,,,activities/5507756817.tcx.gz,,,3819.0,3722.0,12279.0,8.199999809265137,3.299032688140869,28.867143630981445,42.2671012878418,3.700000047683716,36.70000076293945,7.099999904632568,-0.1091294065117836,,,,,,169.66452026367188,,,946.0,,,135.0,,,,,,,,,,,,,0.0,,1.0,12290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5178213797,23 abr. 2021 15:01:14,Carrera de tarde,Carrera,,1532,"5,23",199.0,67,false,,,activities/5518394085.fit.gz,,,1532.0,1496.0,5231.0,5.599999904632568,3.4966578483581543,29.579999923706055,154.0,6.5,36.70000076293945,12.399999618530273,-0.0019116803305223584,,,97.0,90.44593811035156,,176.68272399902344,,,410.0,,,67.0,,,,,,,,,,,,,0.0,,1.0,5280.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5188805846,25 abr. 2021 7:55:08,Bicicleta por la mañana,Bicicleta,,8673,"45,63",187.0,85,false,,,activities/5529416688.fit.gz,,,8673.0,8334.0,45630.6015625,12.399999618530273,5.475234031677246,1028.66552734375,1315.0,6.0,526.2999877929688,24.0,0.014683129265904427,,,,,,140.10629272460938,,132.64759826660156,1301.0,,,85.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5197250196,26 abr. 2021 16:55:22,Carrera de noche,Carrera,,4428,"14,16",193.0,120,false,,,activities/5538224400.fit.gz,,,4428.0,4413.0,14166.2998046875,5.599999904632568,3.2101292610168457,54.02000045776367,387.0,3.799999952316284,42.400001525878906,8.300000190734863,0.04023633524775505,,,98.0,89.82856750488281,,162.3232879638672,,,1068.0,,,120.0,,,,,,,,,,,,,0.0,,1.0,14264.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5208653212,28 abr. 2021 16:53:08,Carrera de noche,Carrera,,1998,"6,77",199.0,64,false,,,activities/5550034572.fit.gz,,,1998.0,1983.0,6773.2001953125,5.900000095367432,3.415632963180542,34.1971435546875,245.0,6.099999904632568,39.79999923706055,8.0,0.0457686185836792,,,98.0,89.95502471923828,,166.86761474609375,,,500.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,6836.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5219464932,30 abr. 2021 16:22:18,Bicicleta al anochecer,Bicicleta,,5995,"35,63",163.0,23,false,,,activities/5561815092.fit.gz,,,5995.0,5569.0,35629.80078125,14.600000381469727,6.397881031036377,335.7300109863281,361.0,203.3000030517578,403.8999938964844,22.799999237060547,0.002245311625301838,,,,,,123.49981689453125,,98.51274871826172,685.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5222102627,1 may. 2021 7:24:08,Bicicleta por la mañana,Bicicleta,,8694,"55,08",161.0,33,false,,,activities/5564560654.fit.gz,,,8694.0,8418.0,55083.69921875,11.399999618530273,6.5435614585876465,273.6499938964844,355.0,165.0,302.8999938964844,11.399999618530273,0.00018154190911445767,,,,,,120.83202362060547,,94.29971313476562,996.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5222355629,1 may. 2021 10:08:06,Carrera a la hora del almuerzo,Carrera,,1390,"4,51",198.0,47,false,,,activities/5564823241.fit.gz,,,1390.0,1390.0,4510.10009765625,5.800000190734863,3.244676351547241,21.126667022705078,65.0,198.0,227.5,17.299999237060547,-0.3325868546962738,,,99.0,88.85859680175781,,169.55723571777344,,,355.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,4513.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5228707622,2 may. 2021 7:35:41,Bicicleta por la mañana,Bicicleta,,10589,"74,25",157.0,46,false,,,activities/5571439425.fit.gz,,,10589.0,10450.0,74258.296875,13.5,7.106057643890381,437.73779296875,605.0,165.0,324.20001220703125,13.899999618530273,0.0014813159359619021,,,,,,124.69416046142578,,109.43722534179688,1221.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5236719688,3 may. 2021 16:25:36,Carrera de noche,Carrera,,3808,"12,02",197.0,81,false,,,activities/5579791546.fit.gz,,,3808.0,3763.0,12023.7001953125,6.199999809265137,3.1952431201934814,47.61333465576172,160.0,187.89999389648438,228.1999969482422,8.0,-0.01829719729721546,,,100.0,89.27618408203125,,158.650634765625,,,888.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,12088.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5242179698,4 may. 2021 17:11:52,Bicicleta al anochecer,Bicicleta,,4854,"34,33",158.0,20,false,,,activities/5585453633.fit.gz,,,4854.0,4854.0,34332.8984375,11.800000190734863,7.07311487197876,179.9199981689453,226.0,203.39999389648438,317.8999938964844,11.399999618530273,-0.01980607584118843,,,,,,124.68356323242188,,99.07807922363281,635.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5267248489,9 may. 2021 8:03:57,Bicicleta por la mañana,Bicicleta,,11935,"73,53",,,false,,,activities/5611651614.fit.gz,,,11935.0,11658.0,73531.3984375,20.700000762939453,6.307376861572266,1187.0,1176.0,105.0,583.5999755859375,25.200000762939453,0.0021759411320090294,,,118.0,78.17145538330078,,,,144.8466796875,2200.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5275167803,10 may. 2021 17:36:13,Carrera de noche,Carrera,,1645,"5,55",190.0,33,false,,,activities/5619961797.fit.gz,,,1645.0,1629.0,5549.39990234375,6.300000190734863,3.406629800796509,8.019047737121582,165.0,2.299999952316284,36.70000076293945,7.699999809265137,-0.529787003993988,,,96.0,91.2154312133789,,156.78271484375,,,380.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,5503.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5285655675,12 may. 2021 13:55:44,Bicicleta por la tarde,Bicicleta,,14501,"91,15",,,false,,,activities/5630927578.fit.gz,,,14501.0,13541.0,91155.5,16.0,6.731814384460449,1169.0,1144.0,-46.0,629.2000122070312,24.799999237060547,-0.010531454347074032,,,192.0,78.91602325439453,,,,138.0982208251953,2548.0,,11.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5313485793,17 may. 2021 17:35:36,Carrera de noche,Carrera,,2123,"7,83",195.0,82,false,,,activities/5660037300.fit.gz,,,2123.0,2036.0,7831.89990234375,10.600000381469727,3.8467092514038086,111.23345184326172,481.0,-2.9000000953674316,42.0,41.70000076293945,0.3575122356414795,,,96.0,91.75113677978516,,173.98643493652344,,,537.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,8262.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5324605942,19 may. 2021 14:04:05,Bicicleta por la tarde,Bicicleta,,13300,"73,55",,,false,,,activities/5671548779.fit.gz,,,13300.0,12202.0,73558.0,16.899999618530273,6.028356075286865,1243.0,1164.0,-38.0,181.60000610351562,31.600000381469727,0.0475815013051033,,,138.0,75.83366394042969,,,,138.3180694580078,2213.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5338244193,22 may. 2021 9:34:09,Carrera a la hora del almuerzo,Carrera,,7184,"21,52",201.0,302,false,,,activities/5685754133.fit.gz,,,7184.0,6342.0,21524.69921875,4.699999809265137,3.3939924240112305,88.20047760009766,539.0,1.899999976158142,33.79999923706055,17.799999237060547,-0.06782905012369156,,,98.0,91.43914031982422,,177.53709411621094,,,1697.0,,,302.0,,,,,,,,,,,,,0.0,,1.0,21654.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5357388555,25 may. 2021 19:13:38,Carrera nocturna,Carrera,,1142,"5,01",197.0,53,false,,,activities/5705715099.fit.gz,,,1142.0,1142.0,5013.5,5.699999809265137,4.390105247497559,11.0600004196167,100.0,0.800000011920929,11.699999809265137,6.800000190734863,-0.00398922897875309,,,98.0,94.44474029541016,,177.22105407714844,,,310.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,5030.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5376049586,29 may. 2021 7:13:17,Bicicleta por la mañana,Bicicleta,,10047,"71,13",,,false,,,activities/5725139355.fit.gz,,,10047.0,9999.0,71134.1015625,14.600000381469727,7.114121437072754,565.0,537.0,151.60000610351562,416.0,20.700000762939453,0.008153613656759262,,,120.0,78.53388214111328,,,,121.16264343261719,2048.0,,24.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5390729865,31 may. 2021 16:50:37,Bicicleta al anochecer,Bicicleta,,7868,"52,52",,,false,,,activities/5740466196.fit.gz,,,7868.0,7675.0,52520.69921875,14.899999618530273,6.843088150024414,420.0,407.0,214.8000030517578,426.79998779296875,12.899999618530273,-0.020944122225046158,,,105.0,74.19087982177734,,,,120.37525939941406,1467.0,,23.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5408342200,3 jun. 2021 17:10:37,Bicicleta al anochecer,Bicicleta,,6159,"43,58",,,false,,,activities/5758814888.fit.gz,,,6159.0,6159.0,43582.8984375,13.199999809265137,7.076294898986816,268.0,261.0,151.60000610351562,270.20001220703125,16.799999237060547,-0.014684658497571945,,,119.0,74.59854125976562,,,,123.54261779785156,1163.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5425836882,6 jun. 2021 16:28:15,Bicicleta al anochecer,Bicicleta,,6738,"47,43",,,false,,,activities/5777152624.fit.gz,,,6738.0,6738.0,47435.30078125,13.899999618530273,7.0399675369262695,300.0,285.0,134.0,259.3999938964844,14.5,0.00042162692989222705,,,105.0,75.6946792602539,,,,118.8082504272461,1349.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5430893367,7 jun. 2021 17:12:38,Bicicleta al anochecer,Bicicleta,,5815,"37,00",,,false,,,activities/5782440854.fit.gz,,,5815.0,5713.0,37000.3984375,12.199999809265137,6.476527214050293,211.0,197.0,183.1999969482422,291.0,12.5,-0.0027026734314858913,,,119.0,74.97280883789062,,,,105.61351013183594,1079.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5442321146,9 jun. 2021 16:58:05,Carrera de noche,Carrera,,6053,"13,86",,,false,,,activities/5442321146.gpx,,,6053.0,5372.0,13865.900390625,7.199999809265137,2.5811429023742676,610.6956787109375,623.6959838867188,47.099998474121094,640.4000244140625,49.599998474121094,-0.09375518560409546,,,,,,,,,1509.6695556640625,,,,,,,,,,,,,,0.0,,0.0,,1.0,16831.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5456010094,12 jun. 2021 10:13:05,Carrera a la hora del almuerzo,Carrera,,1676,"5,58",203.0,64,false,,,activities/5808615372.fit.gz,,,1676.0,1665.0,5587.0,5.800000190734863,3.355555534362793,8.680000305175781,174.0,3.0,36.20000076293945,7.900000095367432,-0.5065330266952515,,,101.0,90.8629150390625,,172.8578338623047,,,434.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,5560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5469176327,14 jun. 2021 15:55:24,Carrera de tarde,Carrera,,2089,"4,33",200.0,53,false,,,activities/5822356321.fit.gz,,,2089.0,2036.0,4330.60009765625,4.5,2.127013683319092,362.956787109375,325.0,47.099998474121094,309.0,46.79999923706055,5.892947673797607,,,94.0,78.92292022705078,,161.21185302734375,,,486.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,6601.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5481697092,16 jun. 2021 18:35:49,Carrera de noche,Carrera,,2291,"7,40",197.0,53,false,,,activities/5835341536.fit.gz,,,2291.0,2271.0,7402.7998046875,6.0,3.259709358215332,71.38987731933594,296.0,5.300000190734863,60.400001525878906,38.20000076293945,0.009455882012844086,,,101.0,90.51611328125,,159.752197265625,,,542.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,7753.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5502793690,20 jun. 2021 18:11:25,Carrera de noche,Carrera,,1894,"6,27",,,false,,,activities/5502793690.gpx,,,1894.0,1759.0,6270.7998046875,8.800000190734863,3.5649800300598145,35.92408752441406,35.324100494384766,4.699999809265137,30.899999618530273,42.20000076293945,0.009568157605826855,,,,,,,,,585.0357666015625,,,,,,,,,,,,,,0.0,,0.0,,1.0,6522.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5532793530,26 jun. 2021 8:18:16,Bicicleta por la mañana,Bicicleta,,11901,"60,87",,,false,,,activities/5888614554.fit.gz,,,11901.0,10587.0,60875.30078125,17.0,5.750004768371582,1100.0,1055.0,628.7999877929688,1154.4000244140625,24.5,0.01708410494029522,,,118.0,70.98925018310547,,,,126.12297821044922,1949.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5554631698,30 jun. 2021 15:38:50,Bicicleta por la tarde,Bicicleta,,8970,"59,00",,,false,,,activities/5911377841.fit.gz,,,8970.0,8037.0,59008.3984375,14.199999809265137,7.342092990875244,306.0,304.0,176.60000610351562,309.3999938964844,10.399999618530273,0.004406152293086052,,,99.0,76.94129180908203,,,,121.16936492919922,1587.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
5566314710,3 jul. 2021 6:53:20,Carrera de mañana,Carrera,,694,"2,01",201.0,14,false,,,activities/5923545526.fit.gz,,,694.0,428.0,2014.5,5.5,4.706775665283203,0.0,32.0,226.1999969482422,226.60000610351562,0.800000011920929,-0.00992802157998085,,,99.0,94.84272003173828,,169.68544006347656,,,110.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,2015.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,""
